code,e
FTE,http://www.fao.org/figis/skate/entities/codedentity/d44bf7f3-5a6c-4abe-8b97-1da3bf472213
PXS,http://www.fao.org/figis/skate/entities/codedentity/0c7255c3-5777-436e-b32b-74769f390f86
UPQ,http://www.fao.org/figis/skate/entities/codedentity/68d007cd-2034-480b-b198-0a9160616da3
DRL,http://www.fao.org/figis/skate/entities/codedentity/e02da1e1-0408-46ce-9635-f705a37b1db9
SNX,http://www.fao.org/figis/skate/entities/codedentity/2acd4f30-6304-4b31-9953-4a70ed7c14d9
BPS,http://www.fao.org/figis/skate/entities/codedentity/27b9405e-1eef-4500-91a0-b8ec3af0bc99
VSP,http://www.fao.org/figis/skate/entities/codedentity/04bfeee3-dd79-49ba-aa2c-663339a54aa9
CBA,http://www.fao.org/figis/skate/entities/codedentity/7c1408b5-4642-46e2-9d70-d76bfecfa3c0
CCJ,http://www.fao.org/figis/skate/entities/codedentity/e05f6858-84e6-4fa2-8fcb-a5b9a734e149
MIN,http://www.fao.org/figis/skate/entities/codedentity/f4a0418f-d9e6-434b-ae47-91eeca947cdd
LRB,http://www.fao.org/figis/skate/entities/codedentity/60494de4-2aad-45b2-8235-4878103411be
YCG,http://www.fao.org/figis/skate/entities/codedentity/cc34bdd4-ef7c-41a2-8345-d23bdcc64c53
LLR,http://www.fao.org/figis/skate/entities/codedentity/eab5a4f6-fe57-458f-b7f8-695cad089c05
MXM,http://www.fao.org/figis/skate/entities/codedentity/bf6ebf38-b982-4ccc-9a73-4a6297879b00
SQE,http://www.fao.org/figis/skate/entities/codedentity/ee926599-cbdc-45d9-9366-7c4f13131523
GSC,http://www.fao.org/figis/skate/entities/codedentity/a510e2c5-9d54-4b95-bb0e-9664523eaa39
OSI,http://www.fao.org/figis/skate/entities/codedentity/a1002970-da8c-4e02-bae5-fdd017cb67b2
MPW,http://www.fao.org/figis/skate/entities/codedentity/436d4bdb-d855-4142-bef0-d9a571d394e8
TMV,http://www.fao.org/figis/skate/entities/codedentity/ef181c64-f468-4396-97b7-28d43e5694f1
ANB,http://www.fao.org/figis/skate/entities/codedentity/29a0dd74-3d8d-4081-94af-fcf0efe8904c
AMX,http://www.fao.org/figis/skate/entities/codedentity/ba2562b0-89eb-4eb1-8ea0-09c548413ef9
PJE,http://www.fao.org/figis/skate/entities/codedentity/587b5cee-9b35-4421-beaf-12efa81f32b5
LFS,http://www.fao.org/figis/skate/entities/codedentity/9f98d983-6406-4c97-a813-179273c68613
HUP,http://www.fao.org/figis/skate/entities/codedentity/bfd0ba99-7dd0-4450-87e7-9cad96241958
HCB,http://www.fao.org/figis/skate/entities/codedentity/a9d95cd4-a1c9-439a-ab0b-498e2a66a363
PYD,http://www.fao.org/figis/skate/entities/codedentity/fc0d6ad9-8f3b-4bfc-9bfb-7666cb200979
TPM,http://www.fao.org/figis/skate/entities/codedentity/c4e65c7f-bae4-44cd-aedf-eee4247cebbe
SSL,http://www.fao.org/figis/skate/entities/codedentity/b509953c-06ce-4722-8aec-547f029f5cfe
YPF,http://www.fao.org/figis/skate/entities/codedentity/3279cdcc-75fe-4460-818f-c55f5fcd8bbb
HRA,http://www.fao.org/figis/skate/entities/codedentity/d7fb3710-88c6-4870-91ac-3e337dcf8705
PME,http://www.fao.org/figis/skate/entities/codedentity/3837ae30-7e37-4d69-bfc5-e03767efc356
DNO,http://www.fao.org/figis/skate/entities/codedentity/2fb44985-bc4d-4512-aa4d-ec90df2eacca
BLV,http://www.fao.org/figis/skate/entities/codedentity/4ba9d5eb-5510-4639-a75b-4939eaf8713a
EDB,http://www.fao.org/figis/skate/entities/codedentity/03f05461-2fc5-41ae-9e3e-77aa641045f1
NIE,http://www.fao.org/figis/skate/entities/codedentity/b91d29db-a5f9-4b84-8866-200a65b2f445
OGJ,http://www.fao.org/figis/skate/entities/codedentity/8f8643cc-92ec-4d3b-8c8b-b61915cae0ce
MEQ,http://www.fao.org/figis/skate/entities/codedentity/bbde09ef-fc04-4ffd-99bf-7464128527d6
UIC,http://www.fao.org/figis/skate/entities/codedentity/388ec6dd-5033-4e0e-8f3f-ba43a46ba089
YBW,http://www.fao.org/figis/skate/entities/codedentity/d5ffc125-cee2-44a0-bdb5-ab1e3fdfc739
SYZ,http://www.fao.org/figis/skate/entities/codedentity/c9ba53d7-79b8-451b-8901-7dc8e3dfd166
LDV,http://www.fao.org/figis/skate/entities/codedentity/6fac8fea-d9c6-49d8-be66-0b1e110becc5
MTP,http://www.fao.org/figis/skate/entities/codedentity/7417b7e5-c3fc-419d-8d8a-914cca6a6c43
AGR,http://www.fao.org/figis/skate/entities/codedentity/ce51cee0-2595-489d-a9b0-b9583a97c536
PYP,http://www.fao.org/figis/skate/entities/codedentity/46b2ece8-0d82-42b7-995f-25da135baf57
KRW,http://www.fao.org/figis/skate/entities/codedentity/b440af75-cc94-46d2-8115-fd639262e2dd
DJD,http://www.fao.org/figis/skate/entities/codedentity/d733c50c-2614-4b9f-b62e-be43616abe15
RHA,http://www.fao.org/figis/skate/entities/codedentity/47424103-c33e-49b6-bf98-225dfd5b9ec4
CRY,http://www.fao.org/figis/skate/entities/codedentity/3dbeda38-a138-4431-b2e1-d2f2c7854929
ECY,http://www.fao.org/figis/skate/entities/codedentity/5d48123f-8007-4b38-a2a9-dbfc31d96ee9
YOG,http://www.fao.org/figis/skate/entities/codedentity/32c78cac-7906-43b4-b603-ab0ca4536f61
PFH,http://www.fao.org/figis/skate/entities/codedentity/f6d45b60-8518-4be2-8ed6-4ad9197a62f1
DPF,http://www.fao.org/figis/skate/entities/codedentity/9b9f7f8d-eb98-42aa-967b-3437d308ac21
HPC,http://www.fao.org/figis/skate/entities/codedentity/db3e4028-e9ea-465f-a05a-504d94269faa
LGB,http://www.fao.org/figis/skate/entities/codedentity/8c566aca-380f-4972-9fb7-b212a0934d8d
PUG,http://www.fao.org/figis/skate/entities/codedentity/cfa804a7-3592-47f6-8036-bb92e42b58ae
NSN,http://www.fao.org/figis/skate/entities/codedentity/16e9d339-6c28-457c-81e1-e67db729f129
MLX,http://www.fao.org/figis/skate/entities/codedentity/1afcd548-b03a-4325-a916-588bfaa6fc7e
YLI,http://www.fao.org/figis/skate/entities/codedentity/2e8c8c72-0068-4de5-b6f2-26484bf73ebe
HND,http://www.fao.org/figis/skate/entities/codedentity/eef7c108-5dd7-4601-8f3e-e671f44830d5
KPN,http://www.fao.org/figis/skate/entities/codedentity/f9113302-d221-4ab5-9cab-fbe8ec6bd3a2
FLK,http://www.fao.org/figis/skate/entities/codedentity/a44da655-d470-4c09-bfe9-55e360f3a6b9
DJR,http://www.fao.org/figis/skate/entities/codedentity/2f32dc71-e5cf-4dc3-aa49-dbb52601f1ec
OCM,http://www.fao.org/figis/skate/entities/codedentity/4e613d00-1886-46e8-9838-793818f11dcb
GQM,http://www.fao.org/figis/skate/entities/codedentity/b7885394-1ae8-4bbd-ae45-a564a71581d7
MAT,http://www.fao.org/figis/skate/entities/codedentity/fb4e0624-b4cf-45f2-a257-2a915a13bfd1
GGT,http://www.fao.org/figis/skate/entities/codedentity/f734b12e-7696-44b0-bbce-9c1cff8c5127
ZCC,http://www.fao.org/figis/skate/entities/codedentity/a34b8a85-8217-4465-b35e-be49ea767543
BWX,http://www.fao.org/figis/skate/entities/codedentity/8b254fe3-5101-4da2-ae4f-3c6d99fb9d51
ORL,http://www.fao.org/figis/skate/entities/codedentity/0ca2c177-966c-418d-ba38-e74400527f7c
MPS,http://www.fao.org/figis/skate/entities/codedentity/e2a7fb13-2510-4199-8b34-15f45b267bcc
MLV,http://www.fao.org/figis/skate/entities/codedentity/32e89101-6a9a-4bd1-8bde-553d10a48fde
BPI,http://www.fao.org/figis/skate/entities/codedentity/4e1f65c0-7b53-4054-91e6-1af68b165769
IMB,http://www.fao.org/figis/skate/entities/codedentity/2fcd1692-e031-4eb9-a06d-be6743f5b085
CFX,http://www.fao.org/figis/skate/entities/codedentity/89904cd3-8bb7-4f10-a09a-f2f160cbb6b9
CSP,http://www.fao.org/figis/skate/entities/codedentity/ff5615d3-c931-4686-a880-3cf02eeadc77
CTH,http://www.fao.org/figis/skate/entities/codedentity/4259f93f-825d-4cd9-b4e7-cd71d6c39790
UKX,http://www.fao.org/figis/skate/entities/codedentity/660d9867-6570-449d-8abf-2f38f071cb50
EIP,http://www.fao.org/figis/skate/entities/codedentity/80745b98-f604-41be-94c7-25e64fd320dc
CGW,http://www.fao.org/figis/skate/entities/codedentity/be5a6e63-b997-4e80-b186-76bdabe7c9e4
CNJ,http://www.fao.org/figis/skate/entities/codedentity/97b3849d-14ce-43e3-bcd4-b2ea83183c4f
UBH,http://www.fao.org/figis/skate/entities/codedentity/2ae1f80c-e620-431b-8341-d2276172968a
RSC,http://www.fao.org/figis/skate/entities/codedentity/c5f149c3-266d-44f2-b779-3284f839a343
PQJ,http://www.fao.org/figis/skate/entities/codedentity/e288f182-b942-4281-a574-f22749deac8b
LMX,http://www.fao.org/figis/skate/entities/codedentity/199b1871-347b-49fd-bfa9-c09dc51983b6
RDG,http://www.fao.org/figis/skate/entities/codedentity/85468602-2c39-437d-9a5d-e2ed06168ad4
HJG,http://www.fao.org/figis/skate/entities/codedentity/ac466e74-f208-4365-b54f-5407812479ca
WFS,http://www.fao.org/figis/skate/entities/codedentity/beb43997-c8fc-4d2f-ac88-beb1c050e3b5
BLL,http://www.fao.org/figis/skate/entities/codedentity/b5c5e383-fb9c-47bc-a572-0b5cd77cb16b
UDZ,http://www.fao.org/figis/skate/entities/codedentity/3ad8975b-a956-4032-bbcd-a6986702ef6f
DFU,http://www.fao.org/figis/skate/entities/codedentity/c3c7dfb4-76c8-4685-8325-3fb7573a9084
SCB,http://www.fao.org/figis/skate/entities/codedentity/97372f4a-d2b2-437f-8de0-2200f7c274b6
YEQ,http://www.fao.org/figis/skate/entities/codedentity/a98d0d1d-dabd-43d4-8ea5-2f6102930327
DYI,http://www.fao.org/figis/skate/entities/codedentity/ee4e10d5-3135-45a7-9150-dc7d88551949
YQE,http://www.fao.org/figis/skate/entities/codedentity/f2d1e15f-7df0-4fcc-a044-d3fd94a81693
HYF,http://www.fao.org/figis/skate/entities/codedentity/88fe1dad-c7ae-4050-89c3-2a859887aab8
LMY,http://www.fao.org/figis/skate/entities/codedentity/1d2f1166-2cf2-447a-b0b4-442d4f82ef41
MGZ,http://www.fao.org/figis/skate/entities/codedentity/cc0837a0-cf5d-4c5a-8994-24d9946dfc95
USY,http://www.fao.org/figis/skate/entities/codedentity/8fe79ca5-7ba4-401f-b747-28ed37fa3133
DUT,http://www.fao.org/figis/skate/entities/codedentity/d96150e0-a0d2-4401-9ce9-910e35cc35e4
REG,http://www.fao.org/figis/skate/entities/codedentity/60eb6af8-5e0a-43d6-b4b6-ec5942ebef5e
ONO,http://www.fao.org/figis/skate/entities/codedentity/c2808a94-a5e1-40d9-8bae-4070cc725b5a
GGL,http://www.fao.org/figis/skate/entities/codedentity/04629a03-3f90-4c4c-b1fd-51625fb11dde
EES,http://www.fao.org/figis/skate/entities/codedentity/02d8d1aa-1749-4058-894f-7c8bb221997e
CCZ,http://www.fao.org/figis/skate/entities/codedentity/398b6351-24eb-4525-a69e-e9d611fc8da1
ABB,http://www.fao.org/figis/skate/entities/codedentity/e5d69afe-3d76-4bfe-b613-7b0d1ff21a8e
JAB,http://www.fao.org/figis/skate/entities/codedentity/bb70ebd7-7082-401c-97c9-16d2a14c1aca
BGD,http://www.fao.org/figis/skate/entities/codedentity/624a48f9-b4a9-4af4-960a-5afa7b87a886
EPV,http://www.fao.org/figis/skate/entities/codedentity/98e911f6-1320-4c36-86a6-b3f78ffd9a98
ETR,http://www.fao.org/figis/skate/entities/codedentity/8f5b28f3-ce69-411f-b3ea-d35ebb52f2f1
AQA,http://www.fao.org/figis/skate/entities/codedentity/099dac68-737f-4591-8f71-415ed3dff624
PMM,http://www.fao.org/figis/skate/entities/codedentity/2fdabc36-affb-4fe4-97b5-c145509e50ba
NKT,http://www.fao.org/figis/skate/entities/codedentity/37ea9472-f40a-4d7c-8f76-a0276808c42b
QRQ,http://www.fao.org/figis/skate/entities/codedentity/5310ace5-42fd-424b-bc1a-0f8e9e2d0837
YDO,http://www.fao.org/figis/skate/entities/codedentity/0e01e1ec-3d82-469c-9266-7e8aba88289f
HFJ,http://www.fao.org/figis/skate/entities/codedentity/83393aa4-d513-473e-957e-554b332d0ab3
LSW,http://www.fao.org/figis/skate/entities/codedentity/230b69af-5471-443b-a766-900a62dda4ea
YSN,http://www.fao.org/figis/skate/entities/codedentity/2d699efb-8694-4f41-8164-490ae65bb525
MCW,http://www.fao.org/figis/skate/entities/codedentity/f85ce5be-b4a6-42b9-956c-4255113ddf0d
SND,http://www.fao.org/figis/skate/entities/codedentity/f31e5034-60d8-4e08-ac16-146c74c2a852
DAF,http://www.fao.org/figis/skate/entities/codedentity/c82da782-e802-4c10-bb8b-17321357ae98
DEL,http://www.fao.org/figis/skate/entities/codedentity/ddca2fd3-f6a9-439b-820c-ed739b64c144
OJR,http://www.fao.org/figis/skate/entities/codedentity/bfc88070-d2f3-483c-a1a2-afb4e72b3628
MHY,http://www.fao.org/figis/skate/entities/codedentity/c1ccb09f-b864-4105-9b27-087a549734de
NCP,http://www.fao.org/figis/skate/entities/codedentity/82587831-5077-49a8-8696-ce8254f6f233
LIG,http://www.fao.org/figis/skate/entities/codedentity/0d391858-11f1-4657-abf5-a512bcd2ec14
YRI,http://www.fao.org/figis/skate/entities/codedentity/bdc60a3b-f6ad-4330-aaa8-94b9cd821b10
CCF,http://www.fao.org/figis/skate/entities/codedentity/d721764d-d911-47e1-9071-f071daa146d3
GCO,http://www.fao.org/figis/skate/entities/codedentity/98f74048-f003-49a2-9d88-b9a256229d45
RXP,http://www.fao.org/figis/skate/entities/codedentity/6fb851de-9558-4e65-a61e-78a321cd746e
EAV,http://www.fao.org/figis/skate/entities/codedentity/1fcb907d-072d-4c7d-9243-2361d6b1d10c
OYQ,http://www.fao.org/figis/skate/entities/codedentity/75b4d2e7-3cf3-40c5-930b-92cf1146bab7
MWX,http://www.fao.org/figis/skate/entities/codedentity/c33e46d2-5886-4a7b-b9cf-c589504105ad
MAV,http://www.fao.org/figis/skate/entities/codedentity/9fc703b6-bebf-4a76-aa75-1530c15ec8ce
SOX,http://www.fao.org/figis/skate/entities/codedentity/9e0b5a31-2781-4441-a472-40cc307e09b4
NFE,http://www.fao.org/figis/skate/entities/codedentity/e0984d87-995a-40b6-8f66-aa4822f01536
XPS,http://www.fao.org/figis/skate/entities/codedentity/e82477da-176d-42aa-8d3f-4b7e715ceb10
GRN,http://www.fao.org/figis/skate/entities/codedentity/52399430-f988-4334-a694-f1e0d4c470c5
ROM,http://www.fao.org/figis/skate/entities/codedentity/fe1da5f7-78aa-44b2-b001-cc98972c7928
MAZ,http://www.fao.org/figis/skate/entities/codedentity/0574c2c1-9840-4874-beae-3dcd3d4173e4
TMB,http://www.fao.org/figis/skate/entities/codedentity/a76e7c3b-0706-41a5-bf6b-a4f563bf90c3
RKI,http://www.fao.org/figis/skate/entities/codedentity/472a6a34-720d-4d0a-8a5a-b3920568c444
NUB,http://www.fao.org/figis/skate/entities/codedentity/b98f9046-1b2e-4a8b-9317-558b7ce58c97
JDF,http://www.fao.org/figis/skate/entities/codedentity/2b5b43dd-1255-451d-92aa-b69d395361f2
ITH,http://www.fao.org/figis/skate/entities/codedentity/78dd9b2d-2529-45ac-929f-1e87b33c12f6
HBM,http://www.fao.org/figis/skate/entities/codedentity/c983f6ca-5707-4a8a-b1b7-36858b7e229a
AHY,http://www.fao.org/figis/skate/entities/codedentity/887b5092-7125-4501-8562-13aacaefc972
RJI,http://www.fao.org/figis/skate/entities/codedentity/65f34f43-e95f-4f90-9a87-f9edc9fcf067
APL,http://www.fao.org/figis/skate/entities/codedentity/fab006ce-bfae-47cc-ad09-95ebe28da9a7
EUQ,http://www.fao.org/figis/skate/entities/codedentity/8f343c22-b71d-46e7-a21d-bcb4d7d00793
YOQ,http://www.fao.org/figis/skate/entities/codedentity/7e403c3e-e389-4e17-9415-98c0f9b94418
HQL,http://www.fao.org/figis/skate/entities/codedentity/094e55ca-5a94-4595-8f07-140562040724
FOS,http://www.fao.org/figis/skate/entities/codedentity/d2178c6f-d605-4a11-961e-19d1753ecaac
SJG,http://www.fao.org/figis/skate/entities/codedentity/508ccd80-cac9-4195-a009-e008fba70db0
YNN,http://www.fao.org/figis/skate/entities/codedentity/ca0dc825-a973-4d4e-9796-794beec4ae13
USE,http://www.fao.org/figis/skate/entities/codedentity/dcb0788d-59d9-4b80-9697-8951bc8b8427
YPT,http://www.fao.org/figis/skate/entities/codedentity/a49194d8-7d70-416e-b83d-edd68109732c
ROQ,http://www.fao.org/figis/skate/entities/codedentity/614794a2-600f-4e04-a708-96effc15635a
EEJ,http://www.fao.org/figis/skate/entities/codedentity/388a84a6-b796-4123-8871-0139df19c8cf
SFR,http://www.fao.org/figis/skate/entities/codedentity/3bf70741-3b6c-43da-ba63-37f8f8423638
SYF,http://www.fao.org/figis/skate/entities/codedentity/b607f17d-e56c-474b-aed3-af35388aec02
AXP,http://www.fao.org/figis/skate/entities/codedentity/b4901bd1-57a0-4c37-bda5-0a68f76fe4ef
BDS,http://www.fao.org/figis/skate/entities/codedentity/d5436db8-00ed-428a-b53b-a1518ae6daac
KRC,http://www.fao.org/figis/skate/entities/codedentity/ef29a39b-5325-4238-a7d0-22cb875c4437
PNW,http://www.fao.org/figis/skate/entities/codedentity/edff842b-08f4-484c-b669-3d2daec969ed
GNQ,http://www.fao.org/figis/skate/entities/codedentity/6ee13038-fd0c-4763-be69-f1b0f0294ee2
PPI,http://www.fao.org/figis/skate/entities/codedentity/38d9f175-f187-4d4f-8765-a6bf5ec28c88
ADE,http://www.fao.org/figis/skate/entities/codedentity/d8bb3e26-d77c-40e5-a025-83e0587ec9f7
TIE,http://www.fao.org/figis/skate/entities/codedentity/68b1e41a-3aba-4349-a9c3-e90db82b1eb4
TNM,http://www.fao.org/figis/skate/entities/codedentity/505d18c6-02e1-4762-9aa3-872a4f3d4d5b
URA,http://www.fao.org/figis/skate/entities/codedentity/b58d25b2-0270-49ca-98d7-40fb351e720d
RID,http://www.fao.org/figis/skate/entities/codedentity/2ca46e8d-9785-4165-b2f7-b2177cfb6b47
RGL,http://www.fao.org/figis/skate/entities/codedentity/96ac07d7-4602-4048-925d-8e4211d85f69
AIG,http://www.fao.org/figis/skate/entities/codedentity/509be0b4-c002-4a04-907e-5260323ab817
PES,http://www.fao.org/figis/skate/entities/codedentity/9f67d73a-3977-4b7b-ab44-2c02734fbe6f
EEG,http://www.fao.org/figis/skate/entities/codedentity/d2fcd604-8417-4ab0-b989-54d94f213575
NCZ,http://www.fao.org/figis/skate/entities/codedentity/81affc4f-3c61-4266-8cf1-3daf6dcd5885
LBB,http://www.fao.org/figis/skate/entities/codedentity/83ca0ed4-f95d-4ba5-98d3-4389c707d325
WKP,http://www.fao.org/figis/skate/entities/codedentity/ffea0c2c-7896-48ee-a6b1-5c06158e0bff
AXF,http://www.fao.org/figis/skate/entities/codedentity/b7ec6156-2d4a-492a-9ce1-8d39f92b05f4
PTR,http://www.fao.org/figis/skate/entities/codedentity/8732a11d-fa0d-44cc-b77f-87c2ff433551
OQL,http://www.fao.org/figis/skate/entities/codedentity/448e90f2-763b-4d57-9a58-a14a8b6a4be6
YJU,http://www.fao.org/figis/skate/entities/codedentity/4b417689-3a35-4923-9f1d-9115a66aa1a2
BHE,http://www.fao.org/figis/skate/entities/codedentity/8634e895-bc89-4339-ae8d-1c84cb831129
BIB,http://www.fao.org/figis/skate/entities/codedentity/c6802687-f474-420c-811e-921ee786dff9
OBX,http://www.fao.org/figis/skate/entities/codedentity/63f054d2-bf7f-4eb6-9a2d-c3ec92ed9474
GIV,http://www.fao.org/figis/skate/entities/codedentity/31b5c012-74ea-4c1d-8c25-6f74186da28e
MCD,http://www.fao.org/figis/skate/entities/codedentity/858b8eb7-cf5f-4bdb-a494-7385353e5411
SUI,http://www.fao.org/figis/skate/entities/codedentity/a7986c27-b262-4ab2-9737-8deb45627d4b
BWD,http://www.fao.org/figis/skate/entities/codedentity/262b9127-0c98-448a-ad5d-90a70b6e0e9d
QSP,http://www.fao.org/figis/skate/entities/codedentity/8362f969-e523-4321-8b3f-41222278abf8
RGD,http://www.fao.org/figis/skate/entities/codedentity/21d19d0b-8192-4684-9733-c5c714877c0d
RJA,http://www.fao.org/figis/skate/entities/codedentity/6ba4e93e-728d-4222-83e7-b28b162efd83
GJT,http://www.fao.org/figis/skate/entities/codedentity/2d2d8916-5489-4825-bba2-ae556f9e484c
NNS,http://www.fao.org/figis/skate/entities/codedentity/6405c7e0-6bef-447e-92f0-56cb78c46da4
TEH,http://www.fao.org/figis/skate/entities/codedentity/e260fca7-d2ea-4fec-b9b6-c4a81dc2abb4
RCO,http://www.fao.org/figis/skate/entities/codedentity/7cb17d8e-f547-44ff-a759-e276d95d564a
AEJ,http://www.fao.org/figis/skate/entities/codedentity/821c8e4d-6ddb-4be1-8a71-0858de28b375
RRB,http://www.fao.org/figis/skate/entities/codedentity/e0dc54c7-15bb-4cdf-af3f-d8143977d7e1
TTG,http://www.fao.org/figis/skate/entities/codedentity/a7aae940-0ec3-4bd7-901d-cfc3a21111d7
RRN,http://www.fao.org/figis/skate/entities/codedentity/27324e8c-1076-41b3-90cc-ed772bb9b74e
ATI,http://www.fao.org/figis/skate/entities/codedentity/a966b563-76c6-482d-9ab2-7726aae3b415
FAW,http://www.fao.org/figis/skate/entities/codedentity/f47dcfe3-ecc0-4468-94bf-d7eb8450d66c
LMD,http://www.fao.org/figis/skate/entities/codedentity/0f7489b8-5a2c-4ca6-b3cc-aec9832e8312
HIG,http://www.fao.org/figis/skate/entities/codedentity/8c49392e-54fe-4e0d-b091-c4f11be9a74a
HIR,http://www.fao.org/figis/skate/entities/codedentity/18c8b68c-da21-4d59-b267-9949fcef151c
FGY,http://www.fao.org/figis/skate/entities/codedentity/90eeee5b-d37d-4334-98cb-7ce383b22517
UDF,http://www.fao.org/figis/skate/entities/codedentity/5a6460c6-320c-4132-8f42-51b8a8875289
DFA,http://www.fao.org/figis/skate/entities/codedentity/6ff439f7-adc4-4bb4-bcc7-bc866556e1a6
SBM,http://www.fao.org/figis/skate/entities/codedentity/6a018a3b-cc45-4840-8722-ffb79182922e
BDH,http://www.fao.org/figis/skate/entities/codedentity/00a2ac7f-3cf8-48f3-aa8f-01190b459065
TTL,http://www.fao.org/figis/skate/entities/codedentity/588efb07-ab83-4c22-8cc7-12ed0c4cc5d7
BAJ,http://www.fao.org/figis/skate/entities/codedentity/ea47100e-665b-46b0-b6b2-6b63a67b6717
MAE,http://www.fao.org/figis/skate/entities/codedentity/206ba1a0-541a-4e70-8681-dc2a9364fa4f
MJN,http://www.fao.org/figis/skate/entities/codedentity/3111bfe3-8e67-4cf6-828b-2f18c36056a5
SQL,http://www.fao.org/figis/skate/entities/codedentity/6fbf7726-c1df-45b5-a73b-33dbfa6263dd
BSG,http://www.fao.org/figis/skate/entities/codedentity/be35f3c8-fed7-4d01-a03d-90b38bf63f75
UVA,http://www.fao.org/figis/skate/entities/codedentity/6cde3287-677c-4ce2-bd95-f1d904c7dfb7
OMZ,http://www.fao.org/figis/skate/entities/codedentity/b292ac84-51bb-4317-8e5f-e12c440ea35d
MLB,http://www.fao.org/figis/skate/entities/codedentity/d22c28ac-9ef1-4574-9d8a-3e1b865b082e
VXV,http://www.fao.org/figis/skate/entities/codedentity/0c169d4e-d3c6-4aad-bee3-1548fd62ff7b
CWN,http://www.fao.org/figis/skate/entities/codedentity/defd7c46-3d59-4957-b0b2-4fec6ac59d72
MYI,http://www.fao.org/figis/skate/entities/codedentity/d2a1f2d0-0b17-4c56-8228-d0091654bf6f
TAK,http://www.fao.org/figis/skate/entities/codedentity/62c37c76-8d11-4285-a3e2-d4f1bb86d3e5
AAM,http://www.fao.org/figis/skate/entities/codedentity/734ecab9-75fb-455b-add0-c51d2fa0b837
KYH,http://www.fao.org/figis/skate/entities/codedentity/8f72da2c-b8b2-447f-bcc2-177e3277b4e2
GUV,http://www.fao.org/figis/skate/entities/codedentity/137de472-22ee-4671-8c3f-9aaf67b6bff9
PLX,http://www.fao.org/figis/skate/entities/codedentity/d7ad87d8-fa99-4591-a7e6-4689074e7adc
